character,keyword,RTH_number,RSH_number,RTK_number,reading,decomposition,spatial,ids,components_detail,deck,tags
塞,stronghold / block up,2503,2564,2214,"Sāi: Serbia, Serbian, abbr. for 塞爾維亞|塞尔维亚[Sāi ěr wéi yà] | sāi: to stop up, to squeeze in, to stuff, cork | sài: strategic pass, tactical border position | sè: to stop up, to stuff, to cope with",hamster cage + soil,⿱ (top-bottom),⿱𡨄土,"囧赛－贝 = hamster cage, 土 = soil (alias: ground, dirt, land)",RSH RTH RTK,RSH2::L38 RTH2::L38 RTK3v2::CH02
填,fill in / stuff up,150,162,2190,"tián: to fill or stuff, (of a form etc) to fill in",true + dirt,⿰ (left-right),⿰土真,"真 = true, 土 = soil (alias: dirt)",RSH RTH RTK,RSH1::L08 RTH1::L08 RTK3v2::CH02
境,boundary,456,489,484,"jìng: border, place, condition, boundary",land + mirror,⿰ (left-right),⿰土竟,"土 = soil (alias: land), 竟 = unexpectedly (alias: mirror)",RSH RTH RTK,RSH1::L19 RTH1::L19 RTK1v5::L19
墓,grave,220,234,231,"mù: grave, tomb, mausoleum",soil + graveyard,⿱ (top-bottom),⿱莫土,"土 = soil (alias: ground, dirt, land), 莫 = nobody (alias: graveyard)",RSH RTH RTK,RSH1::L10 RTH1::L10 RTK1v5::L10
墙,wall,,1781,,"qiáng: wall, CL:面[miàn],堵[dǔ]",soil + animal horns + return,⿰ (left-right),⿰土啬,"土 = soil (alias: ground, dirt, land), 丷 = horns (alias: animal horns), 回 = return",RSH,RSH2::L21
增,increase,471,503,,"zēng: to increase, to expand, to add",soil + increase,⿰ (left-right),⿰土曾,"土 = soil (alias: ground, dirt, land), 曾 = formerly (alias: increase)",RSH RTH,RSH1::L19 RTH1::L19
墨,black ink,174,183,175,"Mò: surname Mo, abbr. for 墨西哥[Mò xī gē], Mexico | mò: ink stick, China ink, CL:塊|块[kuài], corporal punishment consisting of tattooing characters on the victim's forehead",dirt,⿱ (top-bottom),⿱黑土,土 = soil (alias: dirt),RSH RTH RTK,RSH1::L09 RTH1::L09 RTK1v5::L09
墩,mound,,1647,,"dūn: block, gate pillar, pier, classifier for clusters of plants",soil + candid,⿰ (left-right),⿰土敦,"土 = soil (alias: ground, dirt, land), 敦 = candid",RSH,RSH2::L15
壁,partition / wall,1121,1188,1500,"bì: wall, rampart",hot sauce + ground,⿱ (top-bottom),⿱辟土,"辟 = repudiate (alias: hot sauce), 土 = soil (alias: ground)",RSH RTH RTK,RSH1::L38 RTH1::L38 RTK1v5::L39
壤,territory,1146,1204,,"rǎng: soil, earth",ground + pigeon coop,⿰ (left-right),⿰土襄,"土 = soil (alias: ground), 襄 = aid (alias: pigeon coop)",RSH RTH,RSH1::L38 RTH1::L38
士,soldier / gentleman,307,334,319,"shì: member of the senior ministerial class (old), scholar (old), bachelor, honorific",floor + walking stick + floor,⿻ (overlaid),⿻一丄,"一 = one (alias: floor), 丨 = walking stick",RSH RTH RTK,RSH1::L14 RTH1::L14 RTK1v5::L14
壬,porter,,,,"rén: ninth of 10 heavenly stems 十天干, ninth in order, letter ""I"" or roman ""IX"" in list ""A, B, C"", or ""I, II, III"" etc, nona",soldier,⿱ (top-bottom),⿱㇒士,士 = soldier,,primitive
壮,robust,,336,321,"Zhuàng: Zhuang ethnic group of Guangxi, the PRC's second most numerous ethnic group, Zhuang: Bouxcuengh | zhuàng: to strengthen, strong, robust",turtle + soldier,⿰ (left-right),⿰丬士,"兆 = portent (alias: turtle), 士 = soldier",RSH RTK,RSH1::L14 RTK1v5::L14
声,voice,,1411,1896,"shēng: sound, voice, tone, noise",soldier + flag,⿱ (top-bottom),⿱士𠃜,"士 = soldier, 尸 = corpse (alias: flag)",RSH RTK,RSH1::L50 RTK1v5::L51
壳,shell,,1641,,"qiào: shell, carapace, crust (earth's crust etc), also pr. [ké]",soldier + crown + wind,⿱ (top-bottom),⿱⿱士冖几,"士 = soldier, 冖 = crown, 几 = how many? (alias: wind)",RSH,RSH2::L14
壴,drum,,,,zhù: (archaic) drum,soldier + table,⿳ (top-mid-bottom),⿳士口䒑,"士 = soldier, 豆 = beans (alias: table)",,primitive
壶,kettle,,2757,,"hú: pot, classifier for bottled liquid",soldier + crown + profession,⿱ (top-bottom),⿱⿱士冖业,"士 = soldier, 冖 = crown, 业 = profession",RSH,RSH2::L46
壽,longevity / longevity [old],2752,,2995,"shòu: long life, old age, age, life",floor + walking stick + floor + beret + floor + walking stick + floor + floor + mouth + glue,⿳ (top-mid-bottom),⿳⿳士乛工一吋,"一 = one (alias: floor), 丨 = walking stick, 乛 = beret, 口 = mouth, 寸 = Chinese inch (alias: glue)",RTH RTK,L # RTH2::L49 RTH2::L49 RTK3v2::CH06 primitive
夂,walking legs,,,,"zhǐ: walk slowly component in Chinese characters, see also 冬字頭|冬字头[dōng zì tóu]",,,夂,,,primitive
处,location,,308,,"chǔ: to reside, to live, to dwell, to be in | chù: place, location, spot, point",walking legs + divining rod,⿺ (bottom-left-wrap),⿺夂卜,"夂 = walking legs, 卜 = divination (alias: divining rod)",RSH,RSH1::L13
夆,briar,,,,féng: to butt (as horned animals),bushes + walking legs,⿱ (top-bottom),⿱夂丰,"丰 = plentiful (alias: bushes), 夂 = walking legs",,primitive
备,prepare,,317,,"bèi: to prepare, get ready, to provide or equip",walking legs + rice field,⿱ (top-bottom),⿱夂田,"夂 = walking legs, 田 = rice field (alias: brains)",RSH,RSH1::L13
夋,streetwalker,,,,,consent + walking legs,⿳ (top-mid-bottom),⿳厶八夊,"允 = consent, 夂 = walking legs",,primitive
夌,Minuteclods,,,,"líng: to dawdle, the name of the father of the Emperor Yao",soil + animal legs + walking legs,⿱ (top-bottom),⿱{114}夊,"土 = soil (alias: ground, dirt, land), 囧只－口 = animal legs, 夂 = walking legs",,primitive
复,duplicate,,472,,"fù: to go and return, to return, to resume, to return to a normal or original state",reclining + day + walking legs,⿱ (top-bottom),⿱𭥍夊,"𠂉 = reclining (alias: lying (down)), 日 = day (alias: sun, tongue wagging in the mouth), 夂 = walking legs",RSH,RSH1::L18 primitive
夏,summer,285,314,296,"Xià: the Xia or Hsia dynasty c. 2000 BC, Xia of the Sixteen Kingdoms (407-432), surname Xia | xià: summer",nose + ceiling + walking legs,⿱ (top-bottom),⿱𦣻夊,"自 = oneself (alias: nose), 一 = one (alias: ceiling), 夂 = walking legs",RSH RTH RTK,RSH1::L13 RTH1::L13 RTK1v5::L13
夕,evening,108,115,109,"xī: dusk, evening, Taiwan pr. [xì]",moon,⿴ (surround),⿴𠂊丶,月 = month (alias: moon),RSH RTH RTK,RSH1::L07 RTH1::L07 RTK1v5::L07
外,outside,111,118,111,"wài: outside, in addition, foreign, external",evening + magic wand,⿰ (left-right),⿰夕卜,"夕 = evening, 卜 = divination (alias: magic wand)",RSH RTH RTK,RSH1::L07 RTH1::L07 RTK1v5::L07
夗,nameplate,,,,yuàn: to turn over when asleep,evening + fingerprint,⿰ (left-right),⿰夕㔾,"夕 = evening, 㔾 = fingerprint",,primitive
多,many,109,116,108,"duō: many, much, a lot of, numerous",moon,⿱ (top-bottom),⿱夕夕,月 = month (alias: moon),RSH RTH RTK,RSH1::L07 RTH1::L07 RTK1v5::L07
夜,night,807,872,1037,yè: night,top hat + person + walking legs + drop,⿱ (top-bottom),⿱亠⿰亻⿴夂丶,"亠 = top hat, 人 = person, 夂 = walking legs, 掉 = drop",RSH RTH RTK,RSH1::L27 RTH1::L27 RTK1v5::L28
够,enough,,117,,"gòu: to reach, to be enough",sentence + many,⿰ (left-right),⿰句多,"句 = sentence, 多 = many",RSH,RSH1::L07
夥,partnership / plentiful,2116,,2943,"huǒ: companion, partner, group, classifier for groups of people",fruit + many,⿰ (left-right),⿰果多,"果 = fruit, 多 = many",RTH RTK,RTH2::L29 RTK3v2::CH03
大,large,106,113,107,"dài: see 大夫[dài fu] | dà: big, huge, large, major",floor + person,⿻ (overlaid),⿻一人,"一 = one (alias: floor), 人 = person",RSH RTH RTK,RSH1::L07 RTH1::L07 RTK1v5::L07 primitive
天,heavens,403,436,428,"tiān: day, sky, heaven",ceiling + St. Bernard dog,⿱ (top-bottom),⿱一大,"一 = one (alias: ceiling), 大 = large (alias: St. Bernard dog)",RSH RTH RTK,RSH1::L18 RTH1::L18 RTK1v5::L18 primitive
太,overly / plump,120,131,120,"tài: highest, greatest, too (much), very",St. Bernard dog + a drop of,⿵ (surround-open-bottom),⿵大丶,"大 = large (alias: St. Bernard dog), 丶 = a drop of (alias: eyedropper)",RSH RTH RTK,RSH1::L07 RTH1::L07 RTK1v5::L07
夫,husband,679,726,838,"fū: husband, man, manual worker, conscripted laborer (old) | fú: (classical) this, that, he, she, they, (exclamatory final particle), (initial particle, introduces an opinion)",large,⿻ (overlaid),⿻二人,"大 = large (alias: large dog, St. Bernard dog)",RSH RTH RTK,RSH1::L24 RTH1::L24 RTK1v5::L25
夬,guillotine,,,,guài: decisive,key + St. Bernard dog,⿻ (overlaid),⿻{14}人,"囧侯－亻－矢 = key, 大 = large (alias: St. Bernard dog)",,primitive
夭,die young,404,440,,"yāo: tender, gentle, to die prematurely",St. Bernard dog + a drop of,⿱ (top-bottom),⿱㇒大,"大 = large (alias: St. Bernard dog), 丶 = a drop of (alias: eyedropper)",RSH RTH,RSH1::L18 RTH1::L18
央,center,1277,1324,1740,"yāng: beg, center",St. Bernard dog,⿻ (overlaid),⿻𠀃人,大 = large (alias: St. Bernard dog),RSH RTH RTK,RSH1::L44 RTH1::L44 RTK1v5::L45
失,lose,682,729,845,"shī: to lose, to miss, to fail",husband + a drop of,⿰ (left-right),⿰㇒夫,"夫 = husband, 丶 = a drop of (alias: eyedropper)",RSH RTH RTK,RSH1::L24 RTH1::L24 RTK1v5::L25
头,head,,856,,"tóu: head, hair style, the top, end | tou: suff. for nouns",St. Bernard dog + ice,⿻ (overlaid),⿻⺀大,"大 = large (alias: St. Bernard dog), 冫 = ice",RSH,RSH1::L27 primitive
夷,barbarian / ebisu,2213,2270,2881,"yí: non-Han people, esp. to the East of China, barbarians, to wipe out, to exterminate",St. Bernard dog + bow,⿻ (overlaid),⿻大弓,"大 = large (alias: St. Bernard dog), 弓 = bow",RSH RTH RTK,RSH2::L32 RTH2::L32 RTK3v2::CH03
夸,brag,,2288,,"kuā: see 夸克[kuā kè], to boast, to exaggerate, to praise",St. Bernard dog + snake hook,⿱ (top-bottom),⿱大亏,"大 = large (alias: St. Bernard dog), 亏 = loss (alias: snake hook)",RSH,RSH2::L32
夹,press from both sides,,1523,,"jiā: to press from either side, to place in between, to sandwich, to carry sth under armpit | jià: Taiwan pr. used in 夾生|夹生[jiā shēng] and 夾竹桃|夹竹桃[jiā zhú táo] | jiá: double-layered, lined (garment)",husband + animal horns,⿻ (overlaid),⿻夫丷,"夫 = husband, 丷 = horns (alias: animal horns)",RSH,RSH2::L07
夺,take by force,,1545,,"duó: to seize, to take away forcibly, to wrest control of, to compete or strive for",St. Bernard dog + glued to,⿱ (top-bottom),⿱大寸,"大 = large (alias: St. Bernard dog), 寸 = Chinese inch (alias: glued to)",RSH,RSH2::L08
奂,first-class,,,,,bound up + center,⿳ (top-mid-bottom),⿳⺈冂大,"勹 = bound up, 央 = center",,primitive
奄,encompassing,,,2055,,electricity + large,⿱ (top-bottom),⿱大电,"电 = electricity, 大 = large (alias: large dog, St. Bernard dog)",RTK,RTK3v2::CH01 primitive
奇,strange,122,133,126,"jī: odd (number) | qí: strange, odd, weird, wonderful",St. Bernard dog + can + mouth + nail,⿱ (top-bottom),⿱大可,"大 = large (alias: St. Bernard dog), 可 = can, 口 = mouth, 丁 = fourth (alias: nail)",RSH RTH RTK,RSH1::L07 RTH1::L07 RTK1v5::L07
奈,can't help but / Nara,2099,2158,1094,nài: how can one help,St. Bernard dog + altar,⿱ (top-bottom),⿱大示,"大 = large (alias: St. Bernard dog), 示 = show (alias: altar)",RSH RTH RTK,RSH2::L29 RTH2::L29 RTK1v5::L30
奉,proffer / dedicate,1173,1234,1573,"fèng: to offer (tribute), to present respectfully (to superior, ancestor, deity etc), to esteem, to revere",bonsai + cornstalk,⿱ (top-bottom),⿱𡗗𰀁,"𡗗 = bonsai, 囧奉－𡗗 = cornstalk",RSH RTH RTK,RSH1::L39 RTH1::L39 RTK1v5::L40
奋,exert oneself,,1522,,fèn: exert oneself,St. Bernard dog + rice field,⿱ (top-bottom),⿱大田,"大 = large (alias: St. Bernard dog), 田 = rice field (alias: brains)",RSH,RSH2::L07
奏,play an instrument / play music,2527,2596,1571,"zòu: to play music, to achieve, to present a memorial to the emperor (old)",bonsai + heavens,⿱ (top-bottom),⿱𡗗天,"𡗗 = bonsai, 天 = heavens",RSH RTH RTK,RSH2::L39 RTH2::L39 RTK1v5::L40
契,contract / pledge,2518,2581,1549,"qì: to carve, carved words, to agree, a contract",bushes + sword + St. Bernard dog,⿱ (top-bottom),⿱㓞大,"丰 = plentiful (alias: bushes), 刀 = sword (alias: dagger, saber), 大 = large (alias: St. Bernard dog)",RSH RTH RTK,RSH2::L39 RTH2::L39 RTK1v5::L40
奔,dash / bustle,1832,1872,1196,"bēn: to hurry, to rush, to run quickly, to elope | bèn: to go to, to head for, towards",St. Bernard dog + haystack,⿱ (top-bottom),⿱大卉,"大 = large (alias: St. Bernard dog), 卉 = haystack",RSH RTH RTK,RSH2::L22 RTH2::L22 RTK1v5::L32
奕,radiating vitality,2973,2950,,"yì: abundant, graceful",apple + St. Bernard dog,⿱ (top-bottom),⿱亦大,"亦 = likewise (alias: apple), 大 = large (alias: St. Bernard dog)",RSH RTH,RSH2::L55 RTH2::L55
奖,award,,2466,,"jiǎng: prize, award, encouragement, CL:個|个[gè]",chocolate turtle + St. Bernard dog,⿱ (top-bottom),⿱⿰丬夕大,"囧酱－酉 = chocolate turtle, 大 = large (alias: St. Bernard dog)",RSH,RSH2::L37
套,cover / hackneyed,1390,1498,2901,"tào: cover, sheath, to encase, a case",St. Bernard dog + staples + wall,⿱ (top-bottom),⿱大镸,"大 = large (alias: St. Bernard dog), 囧印－卩 = staples, 囧会－亼 = wall",RSH RTH RTK,RSH1::L55 RTH1::L51 RTK3v2::CH03
奠,found,2409,2478,,"diàn: to fix, to settle, a libation to the dead",chieftain + St. Bernard dog,⿱ (top-bottom),⿱酋大,"酋 = chieftain, 大 = large (alias: St. Bernard dog)",RSH RTH,RSH2::L37 RTH2::L37
奢,extravagant,2236,2305,,shē: extravagant,St. Bernard dog + puppet,⿱ (top-bottom),⿱大者,"大 = large (alias: St. Bernard dog), 者 = someone (alias: puppet)",RSH RTH,RSH2::L33 RTH2::L33
奥,of great depth / core,,2031,928,"Ào: Austria, Austrian, abbr. for 奧地利|奥地利[Ào dì lì], Olympic | ào: obscure, mysterious",a drop of + helmet + rice + St. Bernard dog,⿳ (top-mid-bottom),⿳㇒𭁨大,"丶 = a drop of (alias: eyedropper), 冂 = hood (alias: helmet), 米 = rice, 大 = large (alias: St. Bernard dog)",RSH RTK,RSH2::L25 RTK1v5::L26
女,woman,96,102,98,"rǔ: archaic variant of 汝[rǔ] | nǚ: female, woman, daughter",,,女,,RSH RTH RTK,RSH1::L06 RTH1::L06 RTK1v5::L06 primitive
奴,slave / guy,693,747,702,nú: slave,woman + crotch,⿰ (left-right),⿰女又,"女 = woman, 又 = again (alias: crotch)",RSH RTH RTK,RSH1::L24 RTH1::L24 RTK1v5::L23
奶,milk,583,626,,"nǎi: breast, lady, milk",woman + fist,⿰ (left-right),⿰女乃,"女 = woman, 乃 = only then (alias: fist)",RSH RTH,RSH1::L22 RTH1::L22
奸,adultery,,2640,,"jiān: wicked, crafty, traitor, variant of 姦|奸[jiān]",woman + clothesline,⿰ (left-right),⿰女干,"女 = woman, 干 = dry (alias: clothesline)",RSH,RSH2::L42
她,she,477,506,,tā: she,woman + scorpion,⿰ (left-right),⿰女也,"女 = woman, 也 = also (alias: scorpion)",RSH RTH,RSH1::L20 RTH1::L20
好,good / fond,97,103,99,"hǎo: good, well, proper, good to | hào: to be fond of, to have a tendency to, to be prone to",woman + child,⿰ (left-right),⿰女子,"女 = woman, 子 = child",RSH RTH RTK,RSH1::L06 RTH1::L06 RTK1v5::L06
如,be like / likeness,98,104,100,"rú: as, as if, such as",mouth + woman,⿰ (left-right),⿰女口,"口 = mouth, 女 = woman",RSH RTH RTK,RSH1::L06 RTH1::L06 RTK1v5::L06
妄,absurd / delusion,459,492,487,"wàng: absurd, fantastic, presumptuous, rash",woman + perish,⿱ (top-bottom),⿱亡女,"女 = woman, 亡 = deceased (alias: perish)",RSH RTH RTK,RSH1::L19 RTH1::L19 RTK1v5::L19
妆,put on makeup,,243,,"zhuāng: (of a woman) to adorn oneself, makeup, adornment, trousseau",woman + turtle,⿰ (left-right),⿰丬女,"女 = woman, 兆 = portent (alias: turtle)",RSH,RSH1::L11
妇,married woman,,943,,fù: woman,woman + broom,⿰ (left-right),⿰女𫜹,"女 = woman, 彐 = broom",RSH,RSH1::L30
妈,mama,,1454,,"mā: ma, mom, mother",woman + horse,⿰ (left-right),⿰女马,"女 = woman, 马 = horse",RSH,RSH1::L53
妒,jealous of,2095,2154,,"dù: to envy (success, talent), jealous",woman + door,⿰ (left-right),⿰女户,"女 = woman, 户 = door",RSH RTH,RSH2::L28 RTH2::L28
妓,prostitute / courtesan,1849,1891,2199,jì: prostitute,woman + branch,⿰ (left-right),⿰女支,"女 = woman, 支 = offshoot (alias: branch)",RSH RTH RTK,RSH2::L22 RTH2::L22 RTK3v2::CH02
妖,bewitching / bewitched,1668,1696,2078,"yāo: goblin, witch, devil, bewitching",woman + die young,⿰ (left-right),⿰女夭,"女 = woman, 夭 = die young",RSH RTH RTK,RSH2::L18 RTH2::L18 RTK3v2::CH01
妙,wonderful / exquisite,116,127,123,"miào: clever, wonderful",woman + few,⿰ (left-right),⿰女少,"女 = woman, 少 = few",RSH RTH RTK,RSH1::L07 RTH1::L07 RTK1v5::L07
妥,appropriate / gentle,1859,1901,728,"tuǒ: suitable, adequate, ready, settled",vulture + woman,⿱ (top-bottom),⿱爫女,"爪 = claw (alias: vulture), 女 = woman",RSH RTH RTK,RSH2::L22 RTH2::L22 RTK1v5::L23
妨,hinder / disturb,462,495,491,"fáng: to hinder, (in the negative or interrogative) (no) harm, (what) harm",compass + woman,⿰ (left-right),⿰女方,"方 = direction (alias: compass), 女 = woman",RSH RTH RTK,RSH1::L19 RTH1::L19 RTK1v5::L19
妳,you girl,,,,,woman + hiccup,⿰ (left-right),⿰女尔,"女 = woman, 尔 = you (literary) (alias: hiccup)",,
妹,younger sister,206,219,220,mèi: younger sister,woman + not yet,⿰ (left-right),⿰女未,"女 = woman, 未 = not yet",RSH RTH RTK,RSH1::L10 RTH1::L10 RTK1v5::L10
妻,wife,2136,2209,1889,qī: wife | qì: to marry off (a daughter),needle + rake + woman,⿱ (top-bottom),⿱⿻⿱一{43}丨女,"十 = ten (alias: needle), 肀 = rake, 女 = woman",RSH RTH RTK,RSH2::L30 RTH2::L30 RTK1v5::L51
姆,nanny,1515,1520,,"mǔ: female tutor (old), woman who looks after small children",woman + mother,⿰ (left-right),⿰女母,"女 = woman, 母 = mother (alias: breasts)",RSH RTH,RSH2::L06 RTH2::L06
姊,elder sister,2227,2285,,"zǐ: older sister, Taiwan pr. [jiě]",woman + snare + drag + genie,⿰ (left-right),⿰女𠂔,"女 = woman, 丂 = snare, 𠂆 = drag, 才 = genius (alias: genie)",RSH RTH,RSH2::L32 RTH2::L32
始,commence,623,674,747,"shǐ: to begin, to start, then, only then",woman + platform,⿰ (left-right),⿰女台,"女 = woman, 台 = platform",RSH RTH RTK,RSH1::L22 RTH1::L22 RTK1v5::L23
姐,older sister / young miss,1298,1346,2206,jiě: older sister,woman + shelves,⿰ (left-right),⿰女且,"女 = woman, 且 = moreover (alias: shelves)",RSH RTH RTK,RSH1::L46 RTH1::L45 RTK3v2::CH02
姑,father's sister / mother-in-law,1514,1518,2205,"gū: paternal aunt, husband's sister, husband's mother (old), nun",woman + ancient,⿰ (left-right),⿰女古,"女 = woman, 古 = ancient",RSH RTH RTK,RSH2::L06 RTH2::L06 RTK3v2::CH02
姓,surname,1165,1222,1557,"xìng: family name, surname, CL:個|个[gè], to be surnamed",woman + cell,⿰ (left-right),⿰女生,"女 = woman, 生 = life (alias: cell)",RSH RTH RTK,RSH1::L39 RTH1::L39 RTK1v5::L40
委,committee,719,774,913,"wēi: same as 逶 in 逶迤 winding, curved | wěi: to entrust, to cast aside, to shift (blame etc), to accumulate",wild rice + woman,⿱ (top-bottom),⿱禾女,"禾 = standing grain (alias: wild rice), 女 = woman",RSH RTH RTK,RSH1::L25 RTH1::L25 RTK1v5::L26
姚,Yao-2,3010,3004,,"yáo: handsome, good-looking",woman + drop + hook + eyedropper + ㇀ + dropdrop + eyedropper,⿰ (left-right),⿰女兆,"女 = woman, 丿 = drop, 乚 = second (alias: hook), 丶 = a drop of (alias: eyedropper), ㇒ = dropdrop",RSH RTH,RSH2::Postscript 1 RTH2::Postscript 1
姜,ginger / Jiang-2,3012,1758,,jiāng: ginger,sheep + woman,⿱ (top-bottom),⿱𦍌女,"羊 = sheep, 女 = woman",RSH RTH,RSH2::L20 RTH2::Postscript 1
姥,maternal grandmother / aged woman,,2297,2204,"lǎo: grandma (maternal) | mǔ: governess, old woman",woman + old man,⿰ (left-right),⿰女老,"女 = woman, 老 = old man (alias: Santa Claus)",RSH RTK,RSH2::L33 RTK3v2::CH02
姨,maternal aunt,2214,2271,,"yí: mother's sister, aunt",woman + barbarian,⿰ (left-right),⿰女夷,"女 = woman, 夷 = barbarian",RSH RTH,RSH2::L32 RTH2::L32
姻,in-law / matrimony,1748,1780,584,yīn: marriage connections,woman + dog kennel,⿰ (left-right),⿰女因,"女 = woman, 囧因 = dog kennel",RSH RTH RTK,RSH2::L21 RTH2::L21 RTK1v5::L22
