character,keyword,RTH_number,RSH_number,RTK_number,reading,decomposition,spatial,ids,components_detail,deck,tags
姐,older sister / young miss,1298,1346,2206,jiě: older sister,woman + shelves,⿰ (left-right),⿰女且,"女 = woman, 且 = shelves",RSH RTH RTK,RSH1::L46 RTH1::L45 RTK3v2::CH02
姑,father's sister / mother-in-law,1514,1518,2205,"gū: paternal aunt, husband's sister, husband's mother (old), nun",woman + ancient,⿰ (left-right),⿰女古,"女 = woman, 古 = ancient",RSH RTH RTK,RSH2::L06 RTH2::L06 RTK3v2::CH02
姓,surname,1165,1222,1557,"xìng: family name, surname, CL:個|个[gè], to be surnamed",woman + cell,⿰ (left-right),⿰女生,"女 = woman, 生 = cell",RSH RTH RTK,RSH1::L39 RTH1::L39 RTK1v5::L40
委,committee,719,774,913,"wēi: same as 逶 in 逶迤 winding, curved | wěi: to entrust, to cast aside, to shift (blame etc), to accumulate",wild rice + woman,⿱ (top-bottom),⿱禾女,"禾 = wild rice, 女 = woman",RSH RTH RTK,RSH1::L25 RTH1::L25 RTK1v5::L26
姥,maternal grandmother / aged woman,,2297,2204,"lǎo: grandma (maternal) | mǔ: governess, old woman",woman + old man,⿰ (left-right),⿰女老,"女 = woman, 老 = old man",RSH RTK,RSH2::L33 RTK3v2::CH02
姦,adultery / violate,1512,,2194,"jiān: to fornicate, to defile, adultery, rape",woman + woman + woman,⿱ (top-bottom),⿱女奻,女 = woman,RTH RTK,RTH2::L06 RTK3v2::CH02
姪,niece,,,2201,,woman + until,⿰ (left-right),⿰女至,"女 = woman, 至 = until",RTK,RTK3v2::CH02
姫,princess,,,849,,woman + box + walking stick + {50} + walking stick,⿰ (left-right),⿰女臣,"女 = woman, 匚 = box, 丨 = walking stick",RTK,RTK1v5::L25
姻,in-law / matrimony,1748,1780,584,yīn: marriage connections,woman + dog kennel,⿰ (left-right),⿰女因,"女 = woman, 囧因 = dog kennel",RSH RTH RTK,RSH2::L21 RTH2::L21 RTK1v5::L22
姿,looks / figure,445,480,474,"zī: beauty, disposition, looks, appearance",woman + secondary,⿱ (top-bottom),⿱次女,"女 = woman, 次 = secondary",RSH RTH RTK,RSH1::L18 RTH1::L18 RTK1v5::L18
威,might / intimidate,344,371,364,"wēi: power, might, prestige",march + woman,⿵ (surround-open-bottom),⿵戌女,"戌 = march, 女 = woman",RSH RTH RTK,RSH1::L16 RTH1::L16 RTK1v5::L16
娃,newborn / fair,1527,1542,2200,"wá: baby, doll",woman + bricks,⿰ (left-right),⿰女圭,"女 = woman, 圭 = bricks",RSH RTH RTK,RSH2::L08 RTH2::L08 RTK3v2::CH02
娄,bride,,,,"Lóu: surname Lou, one of the 28 lunar mansions in Chinese astronomy",woman + rice,⿱ (top-bottom),⿱米女,"女 = woman, 米 = rice",,primitive
娘,mom / daughter,1095,1155,1471,"niáng: mother, young lady, variant of 娘[niáng]",woman + halo,⿰ (left-right),⿰女良,"女 = woman, 良 = halo",RSH RTH RTK,RSH1::L37 RTH1::L37 RTK1v5::L38
娠,with child,,,2012,,woman + sign of the dragon,⿰ (left-right),⿰女辰,"女 = woman, 辰 = sign of the dragon",RTK,RTK1v5::L55
娯,recreation,,,1898,,woman + 𠃑 + mouth + floor + drop + ㇏,⿰ (left-right),⿰女呉,"女 = woman, 口 = mouth, 一 = floor, 丿 = drop",RTK,RTK1v5::L51
娼,harlot,,,2198,,woman + prosperous,⿰ (left-right),⿰女昌,"女 = woman, 昌 = prosperous",RTK,RTK3v2::CH02
婆,old woman,658,709,804,"pó: grandmother, matron, mother-in-law",waves + woman,⿱ (top-bottom),⿱波女,"波 = waves, 女 = woman",RSH RTH RTK,RSH1::L24 RTH1::L24 RTK1v5::L25
婉,tactful / well finished,2388,2453,2197,"wǎn: graceful, tactful",woman + mailbox,⿰ (left-right),⿰女宛,"女 = woman, 宛 = mailbox",RSH RTH RTK,RSH2::L36 RTH2::L36 RTK3v2::CH02
婚,marriage,1331,1374,1830,"hūn: to marry, marriage, wedding, to take a wife",woman + family name + day,⿰ (left-right),⿰女昏,"女 = woman, 氏 = family name, 日 = day",RSH RTH RTK,RSH1::L48 RTH1::L48 RTK1v5::L49
婢,handmaiden,,,2196,,woman + lowly,⿰ (left-right),⿰女卑,"女 = woman, 卑 = lowly",RTK,RTK3v2::CH02
婦,married woman / lady,872,,1151,fù: woman,woman + {50} + floor + crown + glass cover + walking stick,⿰ (left-right),⿰女帚,"女 = woman, 一 = floor, 冖 = crown, 冂 = glass cover, 丨 = walking stick",RTH RTK,RTH1::L30 RTK1v5::L31
婿,son-in-law / bridegroom,1647,1676,395,xù: son-in-law,woman + zoo + month,⿰ (left-right),⿰女胥,"女 = woman, 疋 = zoo, 月 = month",RSH RTH RTK,RSH2::L17 RTH2::L17 RTK1v5::L17
媒,matchmaker / mediator,2665,2732,1761,"méi: medium, intermediary, matchmaker, go-between",woman + such and such,⿰ (left-right),⿰女某,"女 = woman, 某 = such and such",RSH RTH RTK,RSH2::L45 RTH2::L45 RTK1v5::L46
媛,beautiful woman,,,1950,,woman + migrating ducks,⿰ (left-right),⿰女爰,"女 = woman, 爰 = migrating ducks",RTK,RTK1v5::L53
嫁,marry / marry into,1724,1753,542,"jià: (of a woman) to marry, to marry off a daughter, to shift (blame etc)",woman + flophouse,⿰ (left-right),⿰女家,"女 = woman, 囧家 = flophouse",RSH RTH RTK,RSH2::L20 RTH2::L20 RTK1v5::L21
嫉,envy,,,2202,,woman + rapid,⿰ (left-right),⿰女疾,"女 = woman, 疾 = rapid",RTK,RTK3v2::CH02
嫌,dislike,2146,2217,1598,"xián: to dislike, suspicion, resentment, enmity",woman + double,⿰ (left-right),⿰女兼,"女 = woman, 兼 = double",RSH RTH RTK,RSH2::L30 RTH2::L30 RTK1v5::L41
嫡,legitimate wife,,,440,,woman + antique,⿰ (left-right),⿰女啇,"女 = woman, 啇 = antique",RTK,RTK1v5::L18
嬉,overjoyed,,,2207,,woman + joyful,⿰ (left-right),⿰女喜,"女 = woman, 喜 = joyful",RTK,RTK3v2::CH02
嬌,attractive,407,,430,"jiāo: lovable, pampered, tender, delicate",woman + die young + mouth + glass cover + mouth,⿰ (left-right),⿰女喬,"女 = woman, 夭 = die young, 口 = mouth, 冂 = glass cover",RTH RTK,RTH1::L18 RTK1v5::L18
嬢,lass,,,1530,,woman + six + floor + floor + walking stick + walking stick + floor + cloak,⿰ (left-right),⿰女㐮,"女 = woman, 六 = six, 一 = floor, 丨 = walking stick, 𧘇 = cloak",RTK,RTK1v5::L39
嬬,mistress,,,2203,,woman + need,⿰ (left-right),⿰女需,"女 = woman, 需 = need",RTK,RTK3v2::CH02
嬰,baby / suckling infant,1513,,2193,"yīng: infant, baby",pent in + floor + floor + drop + ㇏ + pent in + floor + floor + drop + ㇏ + woman,⿱ (top-bottom),⿱賏女,"囗 = pent in, 一 = floor, 丿 = drop, 女 = woman",RTH RTK,RTH2::L06 RTK3v2::CH02
子,child,92,97,95,"zǐ: son, child, seed, egg | zi: (noun suffix)",-ed + floor,⿻ (overlaid),⿻了一,"了 = -ed, 一 = floor",RSH RTH RTK,RSH1::L06 RTH1::L06 RTK1v5::L06 primitive
孔,cavity,93,98,96,"kǒng: hole, CL:個|个[gè], classifier for cave dwellings",child + hook,⿰ (left-right),⿰子乚,"子 = child, 钩 = hook",RSH RTH RTK,RSH1::L06 RTH1::L06 RTK1v5::L06
孕,pregnant / expecting,1837,1877,2208,yùn: pregnant,only then + child,⿵ (surround-open-bottom),⿵乃子,"乃 = only then, 子 = child",RSH RTH RTK,RSH2::L22 RTH2::L22 RTK3v2::CH02
字,character,180,191,185,"zì: letter, symbol, character, word",child + house,⿱ (top-bottom),⿱宀子,"子 = child, 宀 = house",RSH RTH RTK,RSH1::L09 RTH1::L09 RTK1v5::L09
存,deposit / suppose,580,623,684,"cún: to exist, to deposit, to store, to keep",genie in the bottle + child,⿸ (top-left-wrap),⿸{57}子,"才 = genie in the bottle, 子 = child",RSH RTH RTK,RSH1::L22 RTH1::L22 RTK1v5::L23
孚,fledglings,,,,"fú: to trust, to believe in",vulture + child,⿱ (top-bottom),⿱爫子,"爪 = vulture, 子 = child",,primitive
孛,Sunday school,,,,bèi: comet,chapel + child,⿱ (top-bottom),⿱{44}子,"囧索－糸 = chapel, 子 = child",,primitive
孜,assiduous,,,2209,,-ed + floor + taskmaster,⿰ (left-right),⿰子攵,"了 = -ed, 一 = floor, 攵 = taskmaster",RTK,RTK3v2::CH02
孝,filial piety,957,1037,1253,"xiào: filial piety or obedience, mourning apparel",Santa Claus + child,⿱ (top-bottom),⿱耂子,"老 = Santa Claus, 子 = child",RSH RTH RTK,RSH1::L33 RTH1::L33 RTK1v5::L34
孟,Mencius / start,2418,2485,2872,"mèng: first month of a season, eldest amongst brothers",child + dish,⿱ (top-bottom),⿱子皿,"子 = child, 皿 = dish",RSH RTH RTK,RSH2::L37 RTH2::L37 RTK3v2::CH03
季,seasons,718,773,912,"jì: season, the last month of a season, fourth or youngest amongst brothers, classifier for seasonal crop yields",wild rice + child,⿱ (top-bottom),⿱禾子,"禾 = wild rice, 子 = child",RSH RTH RTK,RSH1::L25 RTH1::L25 RTK1v5::L26
孤,orphan,1356,1400,1879,"gū: lone, lonely",child + melon,⿰ (left-right),⿰子瓜,"子 = child, 瓜 = melon",RSH RTH RTK,RSH1::L49 RTH1::L49 RTK1v5::L50
学,study,,337,324,"xué: to learn, to study, science, -ology",child + schoolhouse,⿱ (top-bottom),⿱𰃮子,"子 = child, 囧学－子 = schoolhouse",RSH RTK,RSH1::L15 RTK1v5::L15
孫,grandchild,1041,,1393,"sūn: grandson, descendant",-ed + floor + lineage,⿰ (left-right),⿰子系,"了 = -ed, 一 = floor, 系 = lineage",RTH RTK,RTH1::L35 RTK1v5::L36
宀,house,,,,"mián: roof radical in Chinese characters (Kangxi radical 40), occurring in 家, 定, 安 etc, see also 寶蓋|宝盖[bǎo gài]",eyedropper + crown,⿱ (top-bottom),⿱丶冖,"丶 = eyedropper, 冖 = crown",,primitive
宅,dwelling / home,1383,1425,1916,"zhái: residence, (coll.) to stay in at home, to hang around at home",house + fur ball,⿱ (top-bottom),⿱宀乇,"宀 = house, 乇 = fur ball",RSH RTH RTK,RSH1::L51 RTH1::L51 RTK1v5::L52
宇,eaves,1231,1284,1656,"yǔ: room, universe",house + clothing conveyor,⿱ (top-bottom),⿱宀于,"宀 = house, 于 = clothing conveyor",RSH RTH RTK,RSH1::L42 RTH1::L42 RTK1v5::L43
守,guard,181,192,186,"shǒu: to guard, to defend, to keep watch, to abide by the law",glue + house,⿱ (top-bottom),⿱宀寸,"粘 = glue, 宀 = house",RSH RTH RTK,RSH1::L09 RTH1::L09 RTK1v5::L09
安,peaceful / relax,186,197,190,"ān: content, calm, still, quiet",woman + house,⿱ (top-bottom),⿱宀女,"女 = woman, 宀 = house",RSH RTH RTK,RSH1::L09 RTH1::L09 RTK1v5::L09
宋,Song Dynasty / Sung dynasty,1553,1572,2215,"Sòng: surname Song, the Song dynasty (960-1279), also Song of the Southern dynasties 南朝宋 (420-479)",house + tree,⿱ (top-bottom),⿱宀木,"宀 = house, 木 = tree",RSH RTH RTK,RSH2::L10 RTH2::L10 RTK3v2::CH02
完,finish / perfect,182,193,187,"wán: to finish, to be over, whole, complete",house + beginning,⿱ (top-bottom),⿱宀元,"宀 = house, 元 = beginning",RSH RTH RTK,RSH1::L09 RTH1::L09 RTK1v5::L09
宍,venison,,,2216,,eyedropper + crown + six,⿱ (top-bottom),⿱宀六,"丶 = eyedropper, 冖 = crown, 六 = six",RTK,RTK3v2::CH02
宏,magnificent / extensive,1864,1906,2212,"hóng: great, magnificent, macro (computing), macro-",house + by one’s side + elbow,⿱ (top-bottom),⿱宀厷,"宀 = house, 𠂇 = by one’s side, 厶 = elbow",RSH RTH RTK,RSH2::L22 RTH2::L22 RTK3v2::CH02
宗,religion,840,908,1100,"zōng: school, sect, purpose, model",house + altar,⿱ (top-bottom),⿱宀示,"宀 = house, 坛 = altar",RSH RTH RTK,RSH1::L29 RTH1::L29 RTK1v5::L30
官,bureaucrat,966,1043,1271,"guān: official, government, organ of body, CL:個|个[gè]",maestro + a drop of + house,⿱ (top-bottom),⿱宀㠯,"𠂤 = maestro, 丶 = a drop of, 宀 = house",RSH RTH RTK,RSH1::L33 RTH1::L33 RTK1v5::L34
宙,universe / mid-air,2109,2168,1109,zhòu: universe,house + sprout,⿱ (top-bottom),⿱宀由,"宀 = house, 芽 = sprout",RSH RTH RTK,RSH2::L29 RTH2::L29 RTK1v5::L30
定,settle on / determine,364,390,382,"dìng: to set, to fix, to determine, to decide",mending + house,⿱ (top-bottom),⿱宀𤴓,"囧走－十 = mending, 宀 = house",RSH RTH RTK,RSH1::L17 RTH1::L17 RTK1v5::L17
宛,winding / address,2386,2451,1417,"wǎn: winding, as if",house + nameplate,⿱ (top-bottom),⿱宀夗,"宀 = house, 夗 = nameplate",RSH RTH RTK,RSH2::L36 RTH2::L36 RTK1v5::L37 primitive
宜,fitting / best regards,2680,2746,1783,"yí: proper, should, suitable, appropriate",house + shelves,⿱ (top-bottom),⿱宀且,"宀 = house, 且 = shelves",RSH RTH RTK,RSH2::L46 RTH2::L45 RTK1v5::L47
宝,treasure,,267,257,"bǎo: jewel, gem, treasure, precious",house + jade,⿱ (top-bottom),⿱宀玉,"宀 = house, 玉 = jade",RSH RTK,RSH1::L12 RTK1v5::L12
実,reality,,,1572,,eyedropper + crown + bonsai,⿱ (top-bottom),⿱宀𡗗,"丶 = eyedropper, 冖 = crown, 𡗗 = bonsai",RTK,RTK1v5::L40
客,guest,283,312,294,"kè: customer, visitor, guest",house + each,⿱ (top-bottom),⿱宀各,"宀 = house, 各 = each",RSH RTH RTK,RSH1::L13 RTH1::L13 RTK1v5::L13
宣,proclaim,184,195,188,"xuān: to declare (publicly), to announce",house + daybreak + sun,⿱ (top-bottom),⿱宀亘,"宀 = house, 旦 = daybreak, 日 = sun",RSH RTH RTK,RSH1::L09 RTH1::L09 RTK1v5::L09 primitive
室,room,627,679,754,"shì: room, work unit, grave, scabbard",house + until,⿱ (top-bottom),⿱宀至,"宀 = house, 至 = until",RSH RTH RTK,RSH1::L22 RTH1::L22 RTK1v5::L23
宥,soothe,,,2210,,eyedropper + crown + possess,⿱ (top-bottom),⿱宀有,"丶 = eyedropper, 冖 = crown, 有 = possess",RTK,RTK3v2::CH02
宮,palace / Shinto shrine,2069,,1033,"gōng: palace, temple, castration (as corporal punishment), first note in pentatonic scale",eyedropper + crown + mouth + dropdrop + mouth,⿱ (top-bottom),⿱宀呂,"丶 = eyedropper, 冖 = crown, 口 = mouth, ㇒ = dropdrop",RTH RTK,RTH2::L27 RTK1v5::L28
宰,butcher / superintend,2483,2553,1499,"zǎi: to slaughter livestock, to govern or rule, to cheat customers, Imperial official in dynastic China",house + chili pepper,⿱ (top-bottom),⿱宀辛,"宀 = house, 辛 = chili pepper",RSH RTH RTK,RSH2::L38 RTH2::L38 RTK1v5::L39
害,harm,1167,1226,1551,"hài: to do harm to, to cause trouble to, harm, evil",house + bushes + mouth,⿱ (top-bottom),⿱𫲸口,"宀 = house, 丰 = bushes, 口 = mouth",RSH RTH RTK,RSH1::L39 RTH1::L39 RTK1v5::L40
宴,banquet,187,198,191,"yàn: feast, repose",day + woman + house + peaceful,⿱ (top-bottom),⿱宀妟,"日 = day, 女 = woman, 宀 = house, 安 = peaceful",RSH RTH RTK,RSH1::L09 RTH1::L09 RTK1v5::L09
宵,nighttime / wee hours,185,196,189,xiāo: night,house + candle,⿱ (top-bottom),⿱宀肖,"宀 = house, 烛 = candle",RSH RTH RTK,RSH1::L09 RTH1::L09 RTK1v5::L09
家,house,492,525,541,"jiā: home, family, (polite) my (sister, uncle etc), classifier for families or businesses",house + sow,⿱ (top-bottom),⿱宀豕,"宀 = house, 豕 = sow",RSH RTH RTK,RSH1::L20 RTH1::L20 RTK1v5::L21
容,contain,649,701,790,"róng: to hold, to contain, to allow, to tolerate",house + valley,⿱ (top-bottom),⿱宀谷,"宀 = house, 谷 = valley",RSH RTH RTK,RSH1::L23 RTH1::L23 RTK1v5::L24
宿,stay overnight / inn,2008,2074,995,"sù: lodge for the night, old, former | xiǔ: night, classifier for nights | xiù: constellation",house + person + hundred,⿱ (top-bottom),⿱宀佰,"宀 = house, 人 = person, 百 = hundred",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L27
寂,lonely / loneliness,606,655,720,"jì: silent, solitary, Taiwan pr. [jí]",house + uncle,⿱ (top-bottom),⿱宀叔,"宀 = house, 叔 = uncle",RSH RTH RTK,RSH1::L22 RTH1::L22 RTK1v5::L23
寄,mail / draw near,188,199,192,"jì: to live (in a house), to lodge, to mail, to send",strange + house,⿱ (top-bottom),⿱宀奇,"奇 = strange, 宀 = house",RSH RTH RTK,RSH1::L09 RTH1::L09 RTK1v5::L09
寅,sign of the tiger,1434,1465,2006,"yín: 3rd earthly branch: 3-5 a.m., 1st solar month (4th February-5th March), year of the Tiger",house + ceiling + sprout + animal legs,⿱ (top-bottom),⿱宀⿳一由八,"宀 = house, 一 = ceiling, 芽 = sprout, 囧只－口 = animal legs",RSH RTH RTK,RSH1::L54 RTH1::L54 RTK1v5::L55
密,secret / secrecy,637,692,775,"mì: secret, confidential, close, thick",house + certainly + mountain,⿱ (top-bottom),⿱宓山,"宀 = house, 必 = certainly, 山 = mountain",RSH RTH RTK,RSH1::L23 RTH1::L23 RTK1v5::L24
富,wealthy,189,200,193,"fù: rich, abundant, wealthy",wealth + house,⿱ (top-bottom),⿱宀畐,"畐 = wealth, 宀 = house",RSH RTH RTK,RSH1::L09 RTH1::L09 RTK1v5::L09
寒,frigid / cold,1147,1205,1526,"hán: cold, poor, to tremble",hamster cage + ice,⿱ (top-bottom),⿱𡨄⺀,"囧赛－贝 = hamster cage, 冫 = ice",RSH RTH RTK,RSH1::L38 RTH1::L38 RTK1v5::L39
寓,residence / imply,2821,2876,2211,"yù: to reside, to imply, to contain, residence",house + Talking Cricket,⿱ (top-bottom),⿱宀禺,"宀 = house, 禺 = Talking Cricket",RSH RTH RTK,RSH2::L52 RTH2::L52 RTK3v2::CH02
寛,tolerant,,,226,,eyedropper + crown + floor + walking stick + walking stick + pent in + floor + floor + drop + hook,⿱ (top-bottom),⿱宀莧,"丶 = eyedropper, 冖 = crown, 一 = floor, 丨 = walking stick, 囗 = pent in, 丿 = drop, 乚 = hook",RTK,RTK1v5::L10
寝,get some shuteye / lie down,,2202,1150,qǐn: to lie down,house + turtle + dunce,⿱ (top-bottom),⿱宀⿰丬𠬶,"宀 = house, 兆 = turtle, 囧浸－氵 = dunce",RSH RTK,RSH2::L30 RTK1v5::L31
察,scrutinize / guess,843,911,1103,"chá: to examine, to inquire, to observe, to inspect",house + offer sacrifice,⿱ (top-bottom),⿱宀祭,"宀 = house, 祭 = offer sacrifice",RSH RTH RTK,RSH1::L29 RTH1::L29 RTK1v5::L30
寡,widowed,1541,1559,617,"guǎ: few, widowed",house + ceiling + nose + tool + dagger,⿱ (top-bottom),⿱宀𪟊,"宀 = house, 一 = ceiling, 鼻 = nose, 囧具－目 = tool, 刀 = dagger",RSH RTH RTK,RSH2::L09 RTH2::L09 RTK1v5::L22
寧,calm / rather,2425,,834,"Níng: abbr. for Ningxia Hui Autonomous Region 寧夏回族自治區|宁夏回族自治区[Níng xià Huí zú Zì zhì qū], abbr. for Nanjing 南京[Nán jīng], surname Ning | níng: peaceful, rather | nìng: rather, to prefer",eyedropper + crown + dropdrop + hook + eyedropper + eyedropper + glass cover + floor + walking stick + walking stick + floor + 亅,⿱ (top-bottom),⿱寍丁,"丶 = eyedropper, 冖 = crown, ㇒ = dropdrop, 乚 = hook, 冂 = glass cover, 一 = floor, 丨 = walking stick",RTH RTK,RTH2::L37 RTK1v5::L25
審,painstaking / hearing,2792,,1910,"shěn: to examine, to investigate, carefully, to try (in court)",eyedropper + crown + fertilizer,⿱ (top-bottom),⿱宀番,"丶 = eyedropper, 冖 = crown, 番 = fertilizer",RTH RTK,RTH2::L51 RTK1v5::L52
寮,dormitory,,,1708,,eyedropper + crown + pup tent,⿱ (top-bottom),⿱宀尞,"丶 = eyedropper, 冖 = crown, 尞 = pup tent",RTK,RTK1v5::L44
寵,dote on / patronage,2907,,2982,"chǒng: to love, to pamper, to spoil, to favor",eyedropper + crown + top hat + animal horns + floor + moon + {12},⿱ (top-bottom),⿱宀龍,"丶 = eyedropper, 冖 = crown, 亠 = top hat, 丷 = animal horns, 一 = floor, ⺝ = moon",RTH RTK,RTH2::L54 RTK3v2::CH06
寸,Chinese inch / measurement,153,166,45,"cùn: a unit of length, inch, thumb",a drop of + ten,⿹ (top-right-wrap),⿹𬺰丶,"丶 = a drop of, 十 = ten",RSH RTH RTK,RSH1::L08 RTH1::L08 RTK1v5::L03 primitive
寺,Buddhist temple,155,169,158,"sì: Buddhist temple, mosque, government office (old)",land + glue,⿱ (top-bottom),⿱土寸,"陆 = land, 粘 = glue",RSH RTH RTK,RSH1::L08 RTH1::L08 RTK1v5::L08
対,vis-a-vis,,,1726,,Highlander + glue,⿰ (left-right),⿰文寸,"文 = Highlander, 寸 = glue",RTK,RTK1v5::L45
寿,longevity,,2575,1565,"shòu: long life, old age, age, life",bushes + glue,⿸ (top-left-wrap),⿸丰寸,"丰 = bushes, 粘 = glue",RSH RTK,L # RSH2::L39 RSH2::L39 RTK1v5::L40 primitive
封,seal,154,167,156,"fēng: to confer, to grant, to bestow a title, to seal",glue + bricks,⿰ (left-right),⿰圭寸,"粘 = glue, 圭 = bricks",RSH RTH RTK,RSH1::L08 RTH1::L08 RTK1v5::L08
専,specialty,,,46,,floor + shoot + glue,⿱ (top-bottom),⿱𤰔寸,"一 = floor, 由 = shoot, 寸 = glue",RTK,RTK1v5::L03 primitive
尃,gummed label,,,,"fū: to state to, to announce",dog tag + glue,⿱ (top-bottom),⿱甫寸,"甫 = dog tag, 粘 = glue",,primitive
射,shoot,952,1029,1249,"shè: to shoot, to launch, to allude to, radio- (chemistry)",glued to + somebody,⿰ (left-right),⿰身寸,"寸 = glued to, 身 = somebody",RSH RTH RTK,RSH1::L33 RTH1::L33 RTK1v5::L34
将,General / leader,,244,731,"jiāng: will, shall, to use, to take | jiàng: general, commander-in-chief (military), king (chess piece), to command | qiāng: to desire, to invite, to request",turtle + evening + glued to,⿰ (left-right),⿰丬𪧷,"兆 = turtle, 夕 = evening, 寸 = glued to",RSH RTK,RSH1::L11 RTK1v5::L23
